beverage,trait,direct_correlation,indirect_correlation,same_correlation
alcohol,greedy,0.26644828974933893,-0.018344215370601664,False
alcohol,cruel,0.37519419315351155,0.09763222904971017,True
alcohol,ruined,0.280593925647577,-0.03901574657651209,False
alcohol,thorough,-0.8516248324052111,-0.002024467454304344,True
alcohol,ignorant,0.2534231812588784,0.07927389223389833,True
alcohol,brutal,0.07467760681429425,-0.05668859248187138,False
alcohol,clean,-0.15273326523014252,-0.014847048593332562,True
alcohol,odd,-0.6782666408712235,-0.01735414852367125,True
alcohol,slender,-0.37158118353844016,-0.015220935923626193,True
alcohol,buff,-0.20305795847565397,-0.005548873732144308,True
alcohol,arbitrary,-0.6610902458320607,-0.1649529227603184,True
alcohol,abrupt,-0.22065640197799072,-0.03430997573580745,True
alcohol,organized,-0.2066019797148989,-0.0805335619332157,True
alcohol,unhealthy,1.0138554510859707,-0.06543527684842468,False
alcohol,decent,-0.311900763365263,-0.01403782958214185,True
alcohol,earnest,-1.1910495039734492,0.0824370884775497,False
alcohol,skeptical,-0.608887703374103,0.05017283215584245,False
alcohol,attractive,0.47544383753892344,0.014585414837723626,True
alcohol,polished,-0.7047275462175301,-0.0758464944718629,True
alcohol,irresponsible,1.6741376565866506,-0.023633031784049928,False
alcohol,artificial,0.0055022026140649355,-0.04031283257779397,False
alcohol,liberal,0.23014589626098136,0.0023382640970208445,True
alcohol,busy,-0.5099916353467747,0.019205505552759364,False
alcohol,sensitive,-0.38370939837526463,0.14971624183726645,False
alcohol,deceptive,0.06973209622486734,-0.08754687153485737,False
alcohol,caring,0.052476671527728565,0.16144699966634474,True
alcohol,bizarre,-0.031229643336053867,-0.027913766969680013,True
alcohol,mellow,-0.7455070280889328,0.10464180212672465,False
alcohol,ordinary,-0.46233803636627285,0.10204128248616524,False
alcohol,abrasive,0.26740653638084366,-0.04465993749998096,False
alcohol,pure,-0.5485580633365786,0.02857889173668278,False
alcohol,dominating,0.03529945683928218,-0.11789949346707097,False
alcohol,whimsical,-0.9269248439231561,-0.06676264108942831,True
alcohol,winning,-0.1571006687838945,0.10621887667843248,False
alcohol,desperate,0.4305889778298532,0.0721216560745943,True
alcohol,sensual,0.44107627363361246,0.06484022221009919,True
alcohol,steadfast,-1.3714574571433116,-0.05487933262754517,True
alcohol,complex,0.3051717990514655,0.0007384288209236747,True
alcohol,surprising,-0.6713546632437328,-0.07429291070042003,True
alcohol,negative,0.6256618155374168,0.030406933428625292,True
alcohol,rigid,-0.5130551643471143,0.05949260553630438,False
alcohol,suspicious,-0.06967491913714027,0.0761262089371676,False
alcohol,charismatic,-0.2691046353536781,0.059815275382266636,False
alcohol,foolish,-0.11961279163781806,-0.008758575753075882,True
alcohol,bland,-0.7545454622337239,-0.05573471380144449,True
alcohol,exciting,-0.24475979105906392,0.04740108770015198,False
alcohol,mechanical,-0.3504034511001384,0.015245927507645857,False
alcohol,understanding,-0.40064991503360603,0.14789016171162586,False
alcohol,disturbing,0.43211602091551116,0.08212933226751382,True
alcohol,stubborn,-0.4974202076285553,0.04305240545988192,False
alcohol,restrained,-0.6488959612389991,0.07001330028571698,False
alcohol,cooperative,-0.8351331201736083,0.02140272095371321,False
alcohol,sympathetic,-0.8431419805608513,0.14583648060840793,False
alcohol,kind,-0.8053998996890864,0.14421659527323305,False
alcohol,scholarly,-1.2789829694339496,0.03894877837214025,False
alcohol,naive,0.15702240109323967,0.10256384607794043,True
alcohol,open,-0.3714422695590566,-0.02146687098519088,True
alcohol,practical,-0.8959302630999232,0.012398060045207882,False
alcohol,invisible,-0.6337911536427687,0.07856129306561284,False
alcohol,short,-0.3036057074689162,0.14010628952387738,False
alcohol,patriotic,-0.4590354028765924,-0.00701680199232321,True
alcohol,sarcastic,-0.18498652246242078,0.10948837498362844,False
alcohol,faithful,-0.13316638241366693,0.07257830330328358,False
alcohol,skillful,-1.0072894117589142,-0.0351029475767991,True
alcohol,patient,-0.8170569808022536,0.11690704913835959,False
alcohol,mistaken,-0.020618816593779093,0.1373126511038583,False
alcohol,unstable,1.0996681895177511,-0.07185570408647018,False
alcohol,sexy,0.3599098857986146,0.06633978275903697,True
alcohol,casual,0.101807027716289,0.08426632112465278,True
alcohol,driving,0.26872167132563146,0.10608664454917872,True
alcohol,compassionate,-0.3508711332333841,0.10365349167241782,False
alcohol,erratic,0.5688997716022921,-0.09629052840103884,False
alcohol,youthful,0.27559556020764353,0.03298916563920988,True
alcohol,slow,-0.7014263840050927,-0.07691233155049348,True
alcohol,active,0.45109252775027736,0.07259745626646606,True
alcohol,dynamic,-0.294888970593337,-0.11329625186938752,True
alcohol,gracious,-1.412277323291922,0.04837715427854815,False
alcohol,curious,-1.0409642461473956,0.0957122663112424,False
alcohol,stoic,-1.3404133554634543,0.0968736007524195,False
alcohol,insulting,0.2642375615536537,0.015448926379018057,True
alcohol,conciliatory,-1.591087328136775,-0.06256655408427338,True
alcohol,selfish,0.5056422167153158,0.11254921325386298,True
alcohol,educated,-0.011047298522977856,0.11887111608489746,False
alcohol,adventurous,0.053093535841178416,0.08954912215665892,True
alcohol,secretive,-0.008365246400856875,0.10813628503792,False
alcohol,rustic,-0.781047695727618,-0.015542779221494886,True
alcohol,optimistic,-0.3853946278515859,0.028491655186528908,False
alcohol,alert,-1.0373150455876028,0.1312539009761806,False
alcohol,cold,-1.0282759210177974,0.0696782585131578,False
alcohol,narrow,-0.46192624133255766,-0.08560804489023695,True
alcohol,skinny,0.014315174662623525,0.007345390175113514,True
alcohol,predictable,-0.27175203790992764,-0.08662775019411985,True
alcohol,dignified,-1.3422747020466754,0.0758910733438525,False
alcohol,stern,-1.2697329211913753,0.12125968424907715,False
alcohol,mystical,-0.8870717812033126,0.05926874172513323,False
alcohol,frightening,0.08939768838400879,0.0919851471319644,True
alcohol,cerebral,-0.9777289581761471,-0.02284786600977367,True
alcohol,demanding,0.06668256428039317,0.09408879540407739,True
alcohol,forceful,-0.47260110065409455,0.019195991288062313,False
alcohol,passionate,0.0029519369547223,0.09455240848561791,True
alcohol,emotional,0.2789777649768519,0.1716995317953154,True
alcohol,trim,-0.5639837583644618,0.035062973585045384,False
alcohol,irrational,0.41925153341707083,-0.015370315966282052,False
alcohol,provocative,0.59979226730503,-0.03299147726892785,False
alcohol,romantic,-0.14716424690096044,0.10418900193420637,False
alcohol,blunt,-0.18626159013821683,0.03076927596816809,False
alcohol,calm,-1.1503792575804892,0.15312045897166998,False
alcohol,sweet,-1.138679071710207,0.07139252080409475,False
alcohol,glamorous,-0.035437055839089945,0.02574249562453802,False
alcohol,fiery,-0.798324379137321,0.02642333169033792,False
alcohol,crude,0.3572752403911687,-0.039710960001887945,False
alcohol,extreme,0.6340677515496751,-0.07986023045285136,False
alcohol,cute,-0.5608543003757994,0.06390282208579888,False
alcohol,delicate,-0.6171911684847889,-0.0009046161621419388,True
alcohol,cheerful,-0.7651672529889442,0.13068831963966648,False
alcohol,enigmatic,-0.7098474470568056,0.09040957957441612,False
alcohol,profound,-0.47117168676382365,0.04848319742774474,False
alcohol,secure,-0.16913232588976473,0.04512444912505944,False
alcohol,hurried,-0.6992346364388213,0.06580272282112372,False
alcohol,gentle,-1.4358537756603307,0.17277587885743428,False
alcohol,constant,0.09093763926271493,-0.13859229736087525,False
alcohol,conscientious,-0.3978161662244486,0.059956586911383496,False
alcohol,sloppy,0.5940939070231734,-0.1560617057962298,False
alcohol,appreciative,-0.9234183067911853,0.04075309595906675,False
alcohol,clumsy,-0.39752875860361003,0.027311758599553527,False
alcohol,dull,-0.24046088310159064,0.060198172233132126,False
alcohol,elegant,-0.8627390451377347,0.0033791428081711514,False
alcohol,petty,0.30710018211012113,-0.03737136928650931,False
alcohol,impractical,-0.273004150807549,-0.16062061145771273,True
alcohol,contradictory,-0.18666939800163804,-0.07990856243000516,True
alcohol,quiet,-1.3119649405007274,0.12994252778015364,False
alcohol,treacherous,-0.5028331532500534,-0.14970013090317089,True
alcohol,paranoid,0.3512632587454653,0.08377394953593584,True
alcohol,vague,-0.670004018076169,0.0503004493761954,False
alcohol,playful,-0.42021012293749704,0.10783686453097133,False
alcohol,honest,-0.3998347025472985,0.1623252371600018,False
alcohol,overweight,1.3253348604067863,-0.03176445911807492,False
alcohol,weak,0.15926499805819594,0.014910500354118523,True
alcohol,bewildered,-0.9779103090663948,0.10762863710881176,False
alcohol,charming,-0.5329286509416106,0.12791587052529443,False
alcohol,sophisticated,0.10920405676518258,-0.016136292159982624,False
alcohol,false,0.1725507808229886,-0.05345351164690849,False
alcohol,gallant,-1.0878507338838717,-0.02479355629377785,True
alcohol,vulnerable,0.4432723512589249,0.011077689711410642,True
alcohol,reliable,-0.11546843528743911,-0.07211691287633255,True
alcohol,crisp,-1.3606117412620558,-0.05945070747904599,True
alcohol,tense,-0.4827690927972164,0.11845112642271464,False
alcohol,predatory,0.23122549721113292,-0.11078946457989748,False
alcohol,unrealistic,0.47270762155052115,-0.09845769591490883,False
alcohol,fraudulent,0.326748553211822,-0.0715586220131606,False
alcohol,modern,-0.20892179326639607,0.03851734919731863,False
alcohol,subtle,-0.7601124069667128,0.04257361162700145,False
alcohol,dependent,1.2283274579279233,-0.06989431483480864,False
alcohol,subjective,-0.0636705735982934,-0.0565627314263772,True
alcohol,dishonest,1.2521650013955823,0.022305958028375136,True
alcohol,relaxed,-0.2583360614798868,0.13620603222042824,False
alcohol,maternal,-0.06684548009385213,0.11212211655229577,False
alcohol,destructive,1.2534690327376685,-0.039715061020180555,False
alcohol,creative,-0.5591660928388963,0.128969781929849,False
alcohol,calculating,-0.2667059022850046,-0.1029863836648862,True
alcohol,impatient,-0.5065831575660247,0.03859937649242304,False
alcohol,outspoken,-0.14194734544263632,0.009937382770249055,False
alcohol,conventional,-0.08818518985335243,-0.11825409709957717,True
alcohol,intense,-0.33011104936221736,0.06348163646905595,False
alcohol,respectful,-0.582466107906062,0.16575945931634625,False
alcohol,loyal,-0.7601635604867865,0.11049439794854529,False
alcohol,unpredictable,0.292171180176876,-0.12361946661711007,False
alcohol,private,-0.16892300799627122,0.10228197378502857,False
alcohol,systematic,-0.4766495790719246,-0.08021491776471619,True
alcohol,knowledge,0.06106530520554705,-0.017633479399623488,False
alcohol,dramatic,-0.09407466302865053,0.062323243849677225,False
alcohol,reflective,-0.5349095104225586,-0.012122978493228674,True
alcohol,fat,0.4322045133439603,0.049527961078848784,True
alcohol,efficient,-0.7990140294561242,-0.08963401359617641,True
alcohol,solitary,-0.624698662602256,-0.03171602531253023,True
alcohol,flamboyant,0.41014066392431786,-0.010185157799828445,False
alcohol,slim,0.12220752172143123,0.058353642697799524,True
alcohol,popular,0.2919092311886617,0.022880070670808658,True
alcohol,flexible,-0.2818346301428714,-0.08385822872345333,True
alcohol,brilliant,-0.7671500310878187,0.0724164369977992,False
alcohol,competitive,0.22953879770949548,-0.10604882482905295,False
alcohol,troublesome,-0.1939957792665569,-0.12454392885376783,True
alcohol,courageous,-0.9239165636008198,0.11340472517762525,False
alcohol,experimental,0.3149471567051853,-0.09070644266187293,False
alcohol,extraordinary,-0.5194203579344391,0.0011868721680871148,False
alcohol,hostile,-0.04173124457739626,0.07402172147156653,False
alcohol,energetic,-0.5751602939094774,0.0932102015334257,False
alcohol,transparent,-0.4805068566456768,-0.051011509663666195,True
alcohol,confused,-0.28167652733917525,0.1433991287856393,False
alcohol,reserved,-0.8351575631694443,0.1327365280697158,False
alcohol,tiny,-0.9428251897330566,-0.0723144583919734,True
alcohol,spontaneous,0.08042055941343824,0.1280267739904478,True
alcohol,painstaking,-0.8349022440398052,-0.17300581527977804,True
alcohol,careless,0.7140181697725952,0.06577767341110258,True
alcohol,original,-0.5751016347228576,0.08691317897355415,False
alcohol,peaceful,-1.1291253762891669,0.09467589328741521,False
alcohol,independent,0.21916725125489106,0.060510460875975954,True
alcohol,balanced,-0.511492107071366,-0.03881928764775879,True
alcohol,firm,-1.0608818955373547,-0.01446655791019768,True
liquor,tidy,-0.81075400072617,-0.05716763500873718,True
liquor,malicious,0.9685430890024153,0.03807241340584827,True
liquor,authoritarian,-0.5987345935509082,0.05193974961941734,False
liquor,enthusiastic,-0.031218841560669796,-0.07722240324345575,True
liquor,timid,-0.24811568087595032,0.03307122115428061,False
liquor,objective,-0.31373256513013686,0.09905952133667378,False
liquor,outrageous,0.6355738354612652,-0.04538263375253045,False
liquor,aspiring,-0.0019816112416240874,-0.15820645089508084,True
liquor,persuasive,-0.33133365965609174,-0.010120750646202561,True
liquor,determined,-0.49898852823185696,-0.1247842625646411,True
liquor,fixed,-0.2082067748958492,0.09962637292586472,False
liquor,sporting,0.23505599663178425,-0.16829779976857448,False
liquor,strong,-0.30387737762718936,0.08416442172109122,False
liquor,ambitious,0.2342569705348884,-0.08703657466831184,False
liquor,cynical,-0.13202385382119464,0.014210039023011014,False
liquor,amusing,-0.11925207651209396,-0.07344673165368536,True
liquor,sharing,-0.026875233936450152,0.07318442883398235,False
liquor,proud,0.6008901032613345,0.06628371925666794,True
liquor,tall,-0.6832584910163677,0.043417088853482694,False
liquor,decisive,-0.6596752687491796,-0.018129621874951464,True
liquor,intelligent,-0.423931286137887,0.05808193494965471,False
liquor,responsible,0.30356291951294934,-0.005179092113389255,False
liquor,miserable,-0.04800646644682446,0.0018478517924645813,False
liquor,neat,-0.7648508638153506,0.07828038304684769,False
liquor,responsive,-0.9806520338828447,-0.029515072006235467,True
liquor,muscular,-0.20899827972458937,-0.040339798250196256,True
liquor,heroic,-0.41581392158757974,0.09523949428913198,False
liquor,dry,-0.6015652382892728,0.07051346009125296,False
liquor,upright,-0.6372297796050015,-0.09206282620081369,True
liquor,retiring,-0.29770528779751443,-0.14536888676150642,True
liquor,imaginative,-0.4831855923427122,0.04423581237072192,False
liquor,impressive,-0.4141100261180824,0.03727157133289262,False
liquor,serious,-0.15167497085590687,0.0971829022433996,False
liquor,gloomy,-0.09569395832805579,0.08209226155789441,False
liquor,eloquent,-0.39601348828999217,0.036618019894979995,False
liquor,hesitant,-0.7105716282804765,-0.0772507106125031,True
liquor,progressive,0.03905968417548117,0.02306894854583477,True
liquor,precise,-0.4043318070333166,-0.005855871429751053,True
liquor,anxious,-0.4129849486576833,-0.029480352739438456,True
liquor,grim,-0.09695734973385833,0.03851694911476172,False
liquor,brittle,-0.5591110012178716,-0.08204613770882481,True
liquor,soft,-0.31575583088577386,0.13259651827083374,False
liquor,criminal,1.101715975079274,0.20008587846353212,True
liquor,courteous,-0.2579980012395049,-0.09646905855599103,True
liquor,shrewd,0.2665483336983825,-0.0011983297820154354,False
liquor,extravagant,1.2073761355864425,0.08014837647929147,True
liquor,confidential,-0.055650627276179886,-0.170187787396446,True
liquor,meticulous,-0.5404942664751126,-0.17205349751819918,True
liquor,angry,0.0256599373995301,0.07266416254160118,True
liquor,leader,-0.25736395125814837,0.16429886191689574,False
liquor,capable,0.00462557440486066,-0.10873333064009376,False
liquor,shallow,-0.26933117004817203,0.04066477136317131,False
liquor,solid,-0.6942598307849043,0.05618652011275493,False
liquor,dedicated,-0.2453339116635792,-0.07010242014255846,True
liquor,obvious,-0.0663180560255942,0.138846043375694,False
liquor,lazy,0.1302542934744819,-0.032257148689306965,False
liquor,disruptive,-0.305152013414664,-0.06688138115070921,True
liquor,innovative,-0.5854933534421154,-0.13964350085285535,True
liquor,discreet,0.21290820877244046,-0.031648991800671024,False
liquor,neutral,-0.5629581643226963,0.15657733149508088,False
liquor,unreliable,0.23159940721156966,-0.04990514216080912,False
liquor,directed,-0.03799034739039566,0.07342010197895532,False
liquor,misguided,-0.21535261786154425,-0.060914274986492156,True
liquor,colorful,-0.20479135573725046,0.0949335147492184,False
liquor,quirky,-1.269641169850635,-0.18903514442238387,True
liquor,sober,0.20856969972377434,0.014566411673587064,True
liquor,stylish,-0.3234976371670238,-0.02557032943285994,True
liquor,humble,-0.5969824672766746,0.01827597634360904,False
liquor,preoccupied,-0.599106994840719,-0.08450627016505792,True
liquor,generous,0.21464694894646372,0.08085996028603944,True
liquor,steady,-0.4159941446491512,-0.0103204385581908,True
liquor,deep,-0.10983615454900553,0.018082306791527846,False
liquor,simple,-0.06877973643235805,0.18350703154997133,False
liquor,coarse,0.9331626240584977,0.0708248273730694,True
liquor,benevolent,-0.01540393773833868,0.08491751496841594,False
liquor,frivolous,0.8562196686418753,-0.06950919834331196,False
liquor,complaining,0.036479672346064376,-0.05239535232381528,False
liquor,healthy,-0.5651126150536395,-0.02180290395564495,True
liquor,passive,-0.700330134257099,0.16839965155878553,False
liquor,obsessive,-0.4125992785520703,-0.10376821927999315,True
liquor,difficult,-0.13592794184430773,0.10835743118772756,False
liquor,admirable,-0.8024075678391378,-0.10952887012087696,True
liquor,humorous,0.18429577441242367,-0.05662383866675442,False
liquor,disciplined,-0.33335375497773145,0.01523058576683423,False
liquor,strict,-0.006905336369242976,0.10999166012721781,False
liquor,mature,-0.13911095607736781,0.10332245746698518,False
liquor,superficial,0.11695425392768861,0.1512788534832078,True
liquor,solemn,-0.2131412342490349,0.13491523634980485,False
liquor,religious,0.1539797583879415,0.123992211879803,True
liquor,conservative,-0.1872876340804953,-0.029197252311293817,True
liquor,messy,-0.5472959704012239,0.021724472710525425,False
liquor,logical,-0.7865646820809148,0.12007064759240017,False
liquor,wise,-0.008975339145403145,0.11694527474625273,False
liquor,witty,-0.10523087907099704,-0.11815117676101485,True
liquor,impulsive,0.026691725481682815,0.04105208832482677,True
liquor,moderate,0.08868177577619049,-0.09025406914513652,False
liquor,towering,-0.7108457047919,-0.14150471011308255,True
liquor,political,-0.07237045517128905,0.055357892976869286,False
liquor,prim,-0.33908763807386516,0.03144252400970137,False
liquor,daring,0.6648723824452475,-0.0017365778127326245,False
liquor,friendly,-0.33675775698322286,0.1269146457195509,False
liquor,honorable,0.1449690838590722,-0.04541528750552312,False
liquor,realistic,-0.4562882543687711,0.11503213234782039,False
liquor,warm,-0.7371067160467492,0.14964094615757315,False
liquor,fearful,0.14232484165928264,0.05190177491104105,True
liquor,questioning,-0.4033222794307242,-0.059594257839962785,True
liquor,clever,-0.2875418254641779,0.07111084476495227,False
liquor,arrogant,0.15208294913049156,0.02454547741462025,True
liquor,modest,-0.11400921099314373,0.049837209509681415,False
liquor,stupid,0.2574495545833581,0.18829222017667613,True
liquor,lyrical,-0.13593227775180708,0.04806922699338501,False
liquor,trendy,-0.594165545882301,-0.21578455072341554,True
liquor,helpful,-0.4763209813005553,0.0033905332046827662,False
liquor,protective,-0.48936433933990575,0.09990077357129783,False
liquor,challenging,-0.3735191462705107,0.016793745980233712,False
liquor,formal,-0.3411789957308724,0.21477406321067535,False
liquor,sentimental,0.14449882352811627,0.08237010490126893,True
liquor,aggressive,-0.02756453530191603,0.06962501550828809,False
liquor,focused,-0.9694426780330008,-0.022427353649310644,True
liquor,rational,-0.5869171620726668,0.07764679249351467,False
liquor,fit,-0.347035220833368,-0.03303260305641961,True
liquor,tough,-0.5054690720931964,-0.023642625158382835,True
liquor,ridiculous,0.04203876875281084,0.07862553379760978,True
liquor,accessible,-0.1200370657250424,-0.11112124149382745,True
liquor,discouraging,-0.3545728733465018,-0.21378409002626686,True
liquor,physical,-0.1295805677922286,0.149934519542867,False
liquor,smooth,0.07703305152262986,0.10446284158256985,True
liquor,confident,-0.23928503722635602,-0.0401987222773435,True
liquor,athletic,-0.709085706612693,-0.08164463734663797,True
liquor,genuine,-0.2733233781127059,0.0049708546416418545,False
liquor,crazy,0.16894503044373474,0.06903855980125241,True
liquor,obedient,-0.6342263198303674,0.14257383883186026,False
liquor,stable,-0.45463985040050736,0.08768243671412129,False
liquor,critical,-0.11622434589305825,0.07940475615157422,False
liquor,ripped,0.20169113153146329,0.03853132055038135,True
liquor,fair,0.29942412604167146,0.12938321572651515,True
liquor,stiff,-0.46686253876644096,0.08301673895101583,False
liquor,greedy,0.9340946745355112,0.0680402352952672,True
liquor,cruel,0.915044924347162,0.21741797834825544,True
liquor,ruined,0.3433942810006302,0.0629016783978852,True
liquor,thorough,-0.14708930863531747,-0.11165924621137394,True
liquor,ignorant,0.8225862669891252,0.06370530773978973,True
liquor,brutal,0.41661720477430253,0.06834021376282833,True
liquor,clean,-0.12979446058693722,0.08412559445131988,False
liquor,odd,-0.6349349463515113,0.09336116581629667,False
liquor,slender,-0.15805209729511488,-0.01460607840205961,True
liquor,buff,0.13507520582830057,-0.024426184806066203,False
liquor,arbitrary,-0.12195080123352889,-0.06150441997135622,True
liquor,abrupt,-0.44344571384343473,0.04713347148736757,False
liquor,organized,-0.10611178032924176,0.01117428063078433,False
liquor,unhealthy,-0.04116517087001738,-0.020991211623618264,True
liquor,decent,-0.13628869207574165,0.03033362259095477,False
liquor,earnest,-0.28374704143380114,-0.022752927997798437,True
liquor,skeptical,-0.7738822846974662,-0.08310817578649617,True
liquor,attractive,0.19739649440539017,0.10664942485003677,True
liquor,polished,-0.264977894121529,-0.003541979618804547,True
liquor,irresponsible,1.061733363349315,-0.018098326670432725,False
liquor,artificial,-0.2964172167534404,0.09564068602468637,False
liquor,liberal,0.3106640620616239,0.05638671723072583,True
liquor,busy,-0.5893187517676552,-0.09143484320128574,True
liquor,sensitive,-0.6305175526280067,0.16083437954385255,False
liquor,deceptive,0.10643164882732085,0.08607030937286987,True
liquor,caring,-0.38140775641650265,0.04520038441510166,False
liquor,bizarre,-0.40225218434068605,0.10959091156220951,False
liquor,mellow,-0.6058182688552362,-0.023883616310220554,True
liquor,ordinary,-0.41241575280895026,0.17356211050543432,False
liquor,abrasive,-0.7419008273234738,-0.12743932328520163,True
liquor,pure,0.15758332595861277,0.162166326862967,True
liquor,dominating,-0.5240862999956483,-0.11765693868163776,True
liquor,whimsical,-0.2130199767583192,-0.13511546194881519,True
liquor,winning,-0.17094426081736597,0.004949953924930452,False
liquor,desperate,0.19712115895618473,-0.022856686692855115,False
liquor,sensual,1.0569584443099733,0.11042317741227066,True
liquor,steadfast,-0.5966114202201065,-0.13856247572797784,True
liquor,complex,-0.3793177726466809,0.17280556811355363,False
liquor,surprising,-0.3477202530327827,0.09848401364979004,False
liquor,negative,-0.001030519635618696,0.12937148529913595,False
liquor,rigid,-0.6069462610867309,0.18478879460477213,False
liquor,suspicious,0.03191277276304565,0.10375740716396883,True
liquor,charismatic,-0.5289932416074333,0.019902316617764596,False
liquor,foolish,0.7727036242354,0.08686412966266813,True
liquor,bland,-0.8635099409478958,0.02932970910343478,False
liquor,exciting,-0.0038826439615064563,0.1649203573855823,False
liquor,mechanical,-0.534733991340967,0.017786169585824654,False
liquor,understanding,-0.3646259947365253,-0.00035040595790380687,True
liquor,disturbing,0.15377593813008827,0.12235668776470504,True
liquor,stubborn,-0.5672088328362841,-0.029647804658235168,True
liquor,restrained,-0.2709873902794048,0.130700730329032,False
liquor,cooperative,-0.8272237469953057,0.030141725036303434,False
liquor,sympathetic,-0.5405719958070158,0.03585556993796997,False
liquor,kind,-0.3268625362861473,0.07574479154556138,False
liquor,scholarly,-0.6232521411331873,-0.06839312888540154,True
liquor,naive,0.1256453458231716,0.08269554063950818,True
liquor,open,-0.25996870200753835,0.1278941415574819,False
liquor,practical,-0.7302676117034536,-0.011349725091189616,True
liquor,invisible,-0.8056543179456266,0.18952043505444424,False
liquor,short,-0.47185448417306575,0.2385976960257363,False
liquor,patriotic,0.08903328816413224,-0.03216285391515417,False
liquor,sarcastic,-0.3333275499235562,0.003669481829373405,False
liquor,faithful,0.5203308121804874,0.10445697915519461,True
liquor,skillful,0.16226069543523247,-0.07678074622914595,False
liquor,patient,-0.6139542159314669,0.03430589654978569,False
liquor,mistaken,0.6609296095396016,0.07336166931884172,True
liquor,unstable,0.31961958485078945,0.06005914805200036,True
liquor,sexy,0.3776086934873735,0.09180229918301186,True
liquor,casual,0.03005351343332843,0.059754871181164,True
liquor,driving,-0.19479598842538765,-0.03074238928622722,True
liquor,compassionate,-0.45873354895104806,0.015548769871958325,False
liquor,erratic,0.011323319110576872,0.003710976123910373,True
liquor,youthful,0.39611527915733324,0.061182683689893755,True
liquor,slow,-0.5748145011105144,0.08156324819693907,False
liquor,active,-0.16460193536954398,0.11314581346278738,False
liquor,dynamic,-0.6898557362294931,-0.03686332847512905,True
liquor,gracious,-0.3638733120140991,-0.03717002513198011,True
liquor,curious,-0.41154067932052435,-0.017609654191746094,True
liquor,stoic,-1.2191438137679402,0.023832733165610936,False
liquor,insulting,0.4982707857033504,-0.06722284679580984,False
liquor,conciliatory,-0.8499605725648861,-0.05992113581926611,True
liquor,selfish,0.38022608027688976,0.0630509226474251,True
liquor,educated,0.04284058137154773,0.03521015729028502,True
liquor,adventurous,0.17407206107795825,-0.004525745425876979,False
liquor,secretive,-0.2456326184369634,0.12586232996956104,False
liquor,rustic,0.28098810822670683,0.04820866618285491,True
liquor,optimistic,-0.4786468795341489,-0.061555093151879035,True
liquor,alert,-0.9250696492305932,0.0943476368563549,False
liquor,cold,-0.7045268376555427,0.11191797851170662,False
liquor,narrow,-0.2265276538620354,0.06329802655219631,False
liquor,skinny,-0.6920070652314144,-0.04546115447459874,True
liquor,predictable,-0.2952120562863145,0.09162482446100757,False
liquor,dignified,-0.23333006030974876,0.1491931199521709,False
liquor,stern,-0.3952138871021542,0.13024519040198293,False
liquor,mystical,-0.4452772783761555,0.17723765377988496,False
liquor,frightening,0.17710713325157929,0.15934311189525124,True
liquor,cerebral,-1.0056412373678316,-0.10229525820416195,True
liquor,demanding,-0.3326100200975057,0.13793397718254938,False
liquor,forceful,-0.43016089452468576,0.020839421202493918,False
liquor,passionate,0.26228681333050496,-0.020837476633793466,False
liquor,emotional,-0.46879965661919715,0.085498950816155,False
liquor,trim,-0.2519501250785048,-0.08229786456705483,True
liquor,irrational,0.0654056457233207,0.1284084793479827,True
liquor,provocative,0.5407965089080036,-0.05172668577320767,False
liquor,romantic,0.314518215517015,0.12524116473922475,True
liquor,blunt,-0.2547581635566408,-0.043013718495131505,True
liquor,calm,-1.026183897601801,0.10175164049712733,False
liquor,sweet,-0.4783848583762568,0.06443209933157065,False
liquor,glamorous,0.03152551005243216,0.05705636564118561,True
liquor,fiery,0.051418668505268064,0.042026946634977566,True
liquor,crude,0.6488495009657488,0.07689845076064394,True
liquor,extreme,0.15241372476832243,0.049025586271208274,True
liquor,cute,-0.7718088987002518,0.04478262290208574,False
liquor,delicate,-0.19707225824665292,0.028773151652643606,False
liquor,cheerful,-0.2503061451022405,0.0335856469635993,False
liquor,enigmatic,-0.5664908693881081,0.18873866180819646,False
liquor,profound,-0.1186662415101548,0.08657432292733115,False
liquor,secure,-0.07246113595144237,0.10263571429863713,False
liquor,hurried,-0.2974479504919349,0.1200469613079841,False
liquor,gentle,-0.586158491312468,0.1523057407191521,False
liquor,constant,-0.11379851100470025,0.0006031397568881893,False
liquor,conscientious,-0.41031111931087827,-0.07169602434772955,True
liquor,sloppy,0.23746201649597629,-0.03182820802194558,False
liquor,appreciative,-0.4115154850804656,-0.10600822421943223,True
liquor,clumsy,-0.4823532643193604,0.02674982367343441,False
liquor,dull,0.2397243542831163,0.1494881151391346,True
liquor,elegant,-0.06107200054033964,0.09899796042276125,False
liquor,petty,0.5980009722219601,0.07787108801736208,True
liquor,impractical,-0.49655637275715986,-0.09194706529456059,True
liquor,contradictory,-0.328624783131978,0.03294998151273136,False
liquor,quiet,-1.3434768380355093,0.09936254617302447,False
liquor,treacherous,0.7546065734275211,-0.10408264133719808,False
liquor,paranoid,-0.2915769857783938,0.017507278429524695,False
liquor,vague,-0.504499778362051,0.11477910944916825,False
liquor,playful,-0.02592010059953689,0.08398609125402605,False
liquor,honest,0.22082842674204675,0.08127818270807304,True
liquor,overweight,-0.06754690564046463,-0.12296547614316966,True
liquor,weak,0.20934790428855304,0.15372514048300576,True
liquor,bewildered,-0.42869308224072017,0.005617348187468942,False
